Date,Regime_Strategy,Equal_Weight,SPY_BuyHold
2005-02-14,-0.000745139698005,0.004494407969056033,-0.000745139698005
2005-02-15,0.0037214546106398,-0.0002121200263381333,0.0037214546106398
2005-02-16,0.0006602225950613,-0.0015122269766834333,0.0006602225950613
2005-02-17,-0.0081179654829645,-0.003165984536173033,-0.0081179654829645
2005-02-18,0.0013302566899751,-0.0023953621686489996,0.0013302566899751
2005-02-22,-0.0149803673295468,-0.0001306548868490002,-0.0149803673295468
2005-02-23,0.0071416183028753,0.0023344469565213665,0.0071416183028753
2005-02-24,0.0065917785048938,0.0007699887460660334,0.0065917785048938
2005-02-25,0.0098479085617327,0.006203709925279333,0.0098479085617327
2005-02-28,-0.0066095158203296,-0.0055826554269033,-0.0066095158203296
2005-03-01,0.0049615978865337,-0.0008321732057105334,0.0049615978865337
2005-03-02,-0.0004950904862551,-0.00038001274378389997,-0.0004950904862551
2005-03-03,0.0004125770072337,-0.002213627765464567,0.0004125770072337
2005-03-04,0.0123796811557024,0.010883684117942933,0.0123796811557024
2005-03-07,0.0004888903601822,0.0021768809533271997,0.0004888903601822
2005-03-08,-0.0037534568477622,-0.00015428756878603294,-0.0037534568477622
2005-03-09,-0.0111797967108575,-0.009291094731784067,-0.0111797967108575
2005-03-10,0.0022295172079435,0.004130408213243067,0.0022295172079435
2005-03-11,-0.0070353417923462,-0.0030562166476570327,-0.0070353417923462
2005-03-14,0.0062105238504596,0.0010473689801502332,0.0062105238504596
2005-03-15,-0.0082895482926967,-0.0046410822693310995,-0.0082895482926967
2005-03-16,-0.0085260157847532,0.0010739826078467664,-0.0085260157847532
2005-03-17,0.002012444463905,-0.0019506142430739334,0.002012444463905
2005-03-18,-0.0029734016409566,-0.0025578439957084,-0.0029734016409566
2005-03-21,-0.003718682427475,-0.008312772620755466,-0.003718682427475
2005-03-22,-0.0102128099838034,-0.009664741900888767,-0.0102128099838034
2005-03-23,0.0008549113964449,7.577417090476664e-05,0.0008549113964449
2005-03-24,0.0011961834049284,0.0008431827077667667,0.0011961834049284
2005-03-28,0.0014498732948082,-0.0003847970281234332,0.0014498732948082
2005-03-29,-0.0066712101979512,-9.683400918663344e-05,-0.0066712101979512
2005-03-30,0.0140602055482522,0.0067356408780125,0.0140602055482522
2005-03-31,-0.0018630397676582,0.0034147645295066003,-0.0018630397676582
2005-04-01,-0.0045034664445848,-0.0019400281827814663,-0.0045034664445848
2005-04-04,0.0017014805118993,-0.0012328007358831667,0.0017014805118993
2005-04-05,0.0047495195162785,0.001116310617969,0.0047495195162785
2005-04-06,0.0034627288294796,0.0037229546547968002,0.0034627288294796
2005-04-07,0.0053823667016292,-0.0013717295687223003,0.0053823667016292
2005-04-08,-0.0104538772954526,-0.0013827648385372334,-0.0104538772954526
2005-04-11,0.0007621033473986,0.002750003262708,0.0007621033473986
2005-04-12,0.0051531050801977,0.005264130450744867,0.0051531050801977
2005-04-13,-0.011865233951871,-0.004302078460495966,-0.011865233951871
2005-04-14,-0.0138483643124325,-0.009511093855106767,-0.0131293786965878
2005-04-15,0.0021249010358104,0.00039436249248026657,-0.0140918523274967
2005-04-18,0.0068162703753329,0.0030364011452946337,0.0030619205243261
2005-04-19,0.0137259377324856,0.010421274236117202,0.0079159986994772
2005-04-20,0.0027688699314186,-0.0045950501110709665,-0.0140483605225992
2005-04-21,-0.0048505210887536,0.0012850768561625005,0.0192333885690125
2005-04-22,0.0046200305675129,0.0030544098557781,-0.0038000323552708
2005-04-25,0.0011516582685481,0.0035514041032892,0.006554772656285
2005-04-26,0.0045935029666459,-0.0022316617680064334,-0.009761072876866
2005-04-27,-0.0101336340681121,-0.0009155759544976667,0.003898852069843
2005-04-28,-0.0046403972171374,-0.0032960361292125664,-0.0126175729364831
2005-04-29,0.0081065523339357,0.006619642623406533,0.0134812378117563
2005-05-02,-0.0109011263555482,-0.0018397052995039666,0.0055999352250006
2005-05-03,0.0017168112073892,0.0005417251736248666,0.0017168112073892
2005-05-04,0.0076890980680887,0.0007157750866127669,0.0076890980680887
2005-05-05,-0.0003401935580107,0.0007283472146382666,-0.0003401935580107
2005-05-06,-0.0031551031536602,-0.0065753065803602325,-0.0031551031536602
2005-05-09,0.006214772560641,0.0026361977019556337,0.006214772560641
2005-05-10,-0.0104085739170586,-0.00039674203704799976,-0.0104085739170586
2005-05-11,0.005473767668216,0.003230750984177567,0.005473767668216
2005-05-12,-0.0110637812083195,-0.006551682285197802,-0.0110637812083195
2005-05-13,-0.0019859663983657,-0.0010309461612356666,-0.0019859663983657
2005-05-16,0.0092903269198471,0.0021447724032413996,0.0092903269198471
2005-05-17,0.0066554561934561,0.0029928954125344,0.0066554561934561
2005-05-18,0.0102378299008222,0.007138317520703301,0.0102378299008222
2005-05-19,0.0042003597769634,-1.1115780032233449e-05,0.0042003597769634
2005-05-20,-0.0014253222377124,-0.002713546002193,-0.0014253222377124
2005-05-23,0.0055250273075407,0.004195412732887033,0.0055250273075407
2005-05-24,-0.0023407903775261,0.0010188618301952665,-0.0023407903775261
2005-05-25,-0.0007535754160854,-0.0014728762041103334,-0.0007535754160854
2005-05-26,0.0053455815648297,0.00023935036777470003,0.0053455815648297
2005-05-27,0.0016649354747702,0.0024261834540702334,0.0016649354747702
2005-05-31,-0.0064241771703104,0.0001181691629074001,-0.0064241771703104
2005-06-01,0.0085009692745712,0.005928579484531534,0.0085009692745712
2005-06-02,0.0021554610157356,0.0060616024715506,0.0021554610157356
2005-06-03,-0.0050645138057505,-0.0038876652037116662,-0.0050645138057505
2005-06-06,-0.000915766396072,0.0038815301516367004,-0.000915766396072
2005-06-07,0.0007493426859434,0.002099294287970867,0.0007493426859434
2005-06-08,-0.0018329569015282,-0.0025183872858837667,-0.0018329569015282
2005-06-09,0.0047424004517684,0.0007517210193901668,0.0047424004517684
2005-06-10,-0.0023268029150061,-0.001799558367634533,-0.0023268029150061
2005-06-13,0.0031565068626618,0.0002927877092254001,0.0031565068626618
2005-06-14,0.0023194784228163,-0.0028304198740761004,0.0023194784228163
2005-06-15,0.0019008476713268,0.0023313349473622334,0.0019008476713268
2005-06-16,0.0025572565756726,0.008085624858344567,0.0025572565756726
2005-06-17,0.0036980855002231,0.0024989765883145667,0.0036980855002231
2005-06-20,0.0003298641414019,-0.0002266973926769,0.0003298641414019
2005-06-21,0.0005763365503163,0.0037685906400059667,0.0005763365503163
2005-06-22,0.0008228405912259,0.0036057883025355664,0.0008228405912259
2005-06-23,-0.014166136839199,-0.0027901268368543,-0.014166136839199
2005-06-24,-0.0073687933462722,-0.0017020126201779666,-0.0073687933462722
2005-06-27,0.001427989361984,0.0014501210489291667,0.001427989361984
2005-06-28,0.008357613240422,-0.0030090536316176,0.008357613240422
2005-06-29,-0.0026670744680137,-3.245277344756679e-05,-0.0026670744680137
2005-06-30,-0.0054391255754575,-0.00028958701088349983,-0.0054391255754575
2005-07-01,0.0029325572480662,-0.008814845513881432,0.0029325572480662
2005-07-05,0.0079991868404382,-0.003794383184345433,0.0079991868404382
2005-07-06,-0.0084176373388006,-0.0012097434266859334,-0.0084176373388006
2005-07-07,0.0039258895907071,0.002877909004746233,0.0039258895907071
2005-07-08,0.0113567004150243,0.0016267140672293,0.0113567004150243
2005-07-11,0.0050972302857971,0.0039003630363888334,0.0050972302857971
2005-07-12,0.0026212585571495,-0.00021583183224783324,0.0026212585571495
2005-07-13,0.0013893421910636,-0.0023080636942655335,0.0013893421910636
2005-07-14,0.0039130307471278,-0.003108816341810967,0.0039130307471278
2005-07-15,-0.000569401309706,0.0018893453265901002,-0.000569401309706
2005-07-18,-0.0039970954596957,-0.004141939023209466,-0.0039970954596957
2005-07-19,0.0054610032864426,0.002044021249900867,0.0054610032864426
2005-07-20,0.0034085554111695,0.0054052310646284,0.0034085554111695
2005-07-21,-0.0058502282915039,-0.004467493099272267,-0.0058502282915039
2005-07-22,0.0066595821012967,0.004716789785132,0.0066595821012967
2005-07-25,-0.002836511917768,-0.0016883528869649333,-0.002836511917768
2005-07-26,0.0012164271308473,-0.0011035279236020666,0.0012164271308473
2005-07-27,0.0036416865237192,0.0021735586420300666,0.0036416865237192
2005-07-28,0.0062814684874649,0.007474745593554034,0.0062814684874649
2005-07-29,-0.0066852462418845,-0.004995997258776767,-0.0066852462418845
2005-08-01,-0.0007278768555549,0.0009200292815677,-0.0007278768555549
2005-08-02,0.0059670859829643,0.0009825893650557331,0.0059670859829643
2005-08-03,0.0026492646509184,0.005507394958523066,0.0026492646509184
2005-08-04,-0.0080503182881871,-0.002221825865954267,-0.0080503182881871
2005-08-05,-0.0068124493124453,-0.005490072201355966,-0.0068124493124453
2005-08-08,-0.001873758284318,-0.003160099823362067,-0.001873758284318
2005-08-09,0.0060155909864741,0.0031649531892251003,0.0060155909864741
2005-08-10,-0.0004862682525319,0.0018503620864736333,-0.0004862682525319
2005-08-11,0.0039647674240327,0.0096931561516007,0.0039647674240327
2005-08-12,-0.006156628690017,0.0016225723903547666,-0.006156628690017
2005-08-15,0.0061566286900171,-0.0015146500252155332,0.0061566286900171
2005-08-16,-0.0130872092942768,0.001115072895429,-0.0130872092942768
2005-08-17,-8.238723434042815e-05,-0.007063222979170276,-8.238723434042815e-05
2005-08-18,-8.166564786410284e-05,0.0018262994854409658,-8.166564786410284e-05
2005-08-19,0.0022882995100717,-0.0010266412574883668,0.0022882995100717
2005-08-22,0.0,0.0004079314699313333,0.0
2005-08-23,-0.0018794918895059,0.0013573483190345668,-0.0018794918895059
2005-08-24,-0.0089569314543186,-0.0039644172043159336,-0.0089569314543186
2005-08-25,0.0036253263400321,0.0033371419128569667,0.0036253263400321
2005-08-26,-0.0068496559508379,-0.003304906466871333,-0.0068496559508379
2005-08-29,0.0076721421635368,0.0026747437636719666,0.0076721421635368
2005-08-30,-0.0052734152668366,-0.003962313286353567,-0.0052734152668366
2005-08-31,0.0125603805063513,0.009985471197204,0.0125603805063513
2005-09-01,-0.0007344948608242,0.003981053219855999,-0.0007344948608242
2005-09-02,-0.0017979287306422,-9.291476088663336e-05,-0.0017979287306422
2005-09-06,0.0116275483468115,0.0016711299065245665,0.0116275483468115
2005-09-07,0.0016967204590262,-0.0021373968574550334,0.0016967204590262
2005-09-08,-0.0033149781464172,0.0012752210401734663,-0.0033149781464172
2005-09-09,0.0088673356958158,0.005810264739178732,0.0088673356958158
2005-09-12,-0.0020082679076799,-0.002611181223137367,-0.0020082679076799
2005-09-13,-0.0055641802337785,-0.0025689550731600335,-0.0055641802337785
2005-09-14,-0.0036457020377081,0.0004820928377326998,-0.0036457020377081
2005-09-15,-0.0004871595973895,0.0004739760989408333,-0.0004871595973895
2005-09-16,0.0070861696408819,0.0030841438716439997,0.0070861696408819
2005-09-19,-0.0033255604717564,0.0027282778403966666,-0.0033255604717564
2005-09-20,-0.00848508979289,-0.0021071646046896333,-0.00848508979289
2005-09-21,-0.0093840547157572,0.005887260501454668,-0.0093840547157572
2005-09-22,0.0035501296045994,-0.004133485542643,0.0035501296045994
2005-09-23,0.0008236067971018,-0.0028111664726284996,0.0008236067971018
2005-09-26,0.0011521844594518,0.0009509589209218333,0.0011521844594518
2005-09-27,-0.0002467719183894,-0.0019109153213658333,-0.0002467719183894
2005-09-28,0.0009864493604067,0.006500309447568167,0.0009864493604067
2005-09-29,0.0081042481012903,0.003321641938637867,0.0081042481012903
2005-09-30,0.0030928745176345,-0.002966915292350733,0.0030928745176345
2005-10-03,-0.0035822224033771,-0.005814730281632399,-0.0035822224033771
2005-10-04,-0.0113196846867621,-0.0024619928739752334,-0.0113196846867621
2005-10-05,-0.013204018458073,-0.0035927795828109665,-0.013204018458073
2005-10-06,-0.003600689740455,0.0035831301930582663,-0.003600689740455
2005-10-07,0.0034337162066687,0.0035476383508028664,0.0034337162066687
2005-10-10,-0.0084802541463544,-0.002974428133184467,-0.0084802541463544
2005-10-11,-0.0014339569403323,-0.0010280097941235001,-0.0014339569403323
2005-10-12,-0.0078842737045198,-0.009702827752890934,-0.0078842737045198
2005-10-13,-0.0005959306292073,-0.00020661247763980003,-0.0005959306292073
2005-10-14,0.0105044013758552,0.0014216293543861998,0.0105044013758552
2005-10-17,0.009781049621695,0.004419889691817766,0.0037008225354058
2005-10-18,-0.0055166345331122,-0.0050992151021604,-0.010888974826417
2005-10-19,-0.0141420794130383,0.0009330288993416996,0.0164988193677042
2005-10-20,-0.0077990129176975,-0.0076396535251511,-0.017773273825673
2005-10-21,0.0116758281112886,0.008268894761752401,0.0039018720577148
2005-10-24,-0.0027984318839231,0.0015930283237846003,0.0153724156637004
2005-10-25,0.0143395068742323,0.0012340228506732998,-0.0020023156116516
2005-10-26,-0.0027662761718075,-0.004353347785866767,-0.0029282738894409
2005-10-27,0.0053129441387453,-0.0006016787771021005,-0.0106960874199034
2005-10-28,0.0008474770609084,0.005083573920030533,0.0142923070662006
2005-10-31,-0.0175180653912366,-0.004290304920144401,0.002750788988009
2005-11-01,-0.0145449644577058,-0.004235537193691467,0.0029920636243712
2005-11-02,0.0087089930643643,0.0047989677500023,0.0104030531224184
2005-11-03,-0.0036920876637241,-0.002068387147784834,0.0042620888362078
2005-11-04,-0.0013094154248014,-0.0042453903241170335,-0.0013094154248014
2005-11-07,0.0009819277228255,0.0033592035106021997,0.0009819277228255
2005-11-08,0.0,0.0042443000560726,0.0
2005-11-09,0.0013084026830006,0.0016696786745989999,0.0013084026830006
2005-11-10,0.0077319516202849,0.006053788352076133,0.0077319516202849
2005-11-11,0.0033994839460953,0.0036064302105362337,0.0033994839460953
2005-11-14,-0.0005656891682687,-0.003978023878218734,-0.0005656891682687
2005-11-15,-0.0036443497369403,0.0012405402819773335,-0.0036443497369403
2005-11-16,0.0020262781853713,0.012068799053461669,0.0020262781853713
2005-11-17,0.0092692472307255,0.008748437004442234,0.0092692472307255
2005-11-18,0.0039235801206986,-0.0003790528547308669,0.0039235801206986
2005-11-21,0.0050221128390877,0.006296666124428766,0.0050221128390877
2005-11-22,0.0042848850520246,0.0041081486479402,0.0042848850520246
2005-11-23,0.0057631411505577,-0.000521288911626033,0.0057631411505577
2005-11-25,0.0007869042872077,0.0033063318509431333,0.0007869042872077
2005-11-28,-0.0071045303486634,0.0014363134840448665,-0.0071045303486634
2005-11-29,-0.0011100687491073,-0.003134615190693333,-0.0011100687491073
2005-11-30,-0.0054072404652975,-0.0068911837007957335,-0.0054072404652975
2005-12-01,0.0101548019598279,0.010049635990148199,0.0101548019598279
2005-12-02,0.0012619336906332,0.0015272281257164668,0.0012619336906332
2005-12-05,-0.0021306839281573,0.0008304882169747336,-0.0021306839281573
2005-12-06,0.0018944273870429,0.004739723522483667,0.0018944273870429
2005-12-07,-0.0058524885777342,-0.00040741842467146666,-0.0058524885777342
2005-12-08,-0.0006344894293601,0.005683534040393099,-0.0006344894293601
2005-12-09,0.0026155221493922,0.0014350684496868664,0.0026155221493922
2005-12-12,0.0009496682287456,0.0006993102732714334,0.0009496682287456
2005-12-13,0.006777965040792,-0.0023337672654813665,0.006777965040792
2005-12-14,0.0039197211385886,-0.0037892118660919675,0.0039197211385886
2005-12-15,-0.0028995580014441,-0.002505841036721867,-0.0028995580014441
2005-12-16,-0.0032236285159858,-0.0009668023744402,-0.0032236285159858
2005-12-19,-0.0051568149859766,-0.000524528956173,-0.0051568149859766
2005-12-20,0.0009539610298635,-0.008011602993092067,0.0009539610298635
2005-12-21,0.0015880320975164,0.002176033197355933,0.0015880320975164
2005-12-22,0.0052236940474043,0.009541153204978366,0.0052236940474043
2005-12-23,0.0005522545206686,0.0020907074218129,0.0005522545206686
2005-12-27,-0.0102292130055693,0.0027429283616095,-0.0102292130055693
2005-12-28,0.0022290673473346,0.005231595387587134,0.0022290673473346
2005-12-29,-0.00446302651664,-0.0007633225105343333,-0.00446302651664
2005-12-30,-0.0054463619173223,-0.0018647471665250669,-0.0054463619173223
2006-01-03,0.0174359059820931,0.0151829369907241,0.0174359059820931
2006-01-04,0.004724312338632,0.0035002961696421996,0.004724312338632
2006-01-05,0.0006282484044602,-0.006247567983121434,0.0006282484044602
2006-01-06,0.0082875001760825,0.010819776346125931,0.0082875001760825
2006-01-09,0.0025657343915205,0.006489550485508901,0.0025657343915205
2006-01-10,0.001009270749912,-0.005674906883793767,0.001009270749912
2006-01-11,0.0031752881209469,0.0033940511145100333,0.0031752881209469
2006-01-12,-0.003951566390294,0.0003006590104980998,-0.003951566390294
2006-01-13,-0.0009323814468806,0.007742850679810267,-0.0009323814468806
2006-01-17,-0.0027232841791482,-0.0005100547111449665,-0.0027232841791482
2006-01-18,-0.003982232709844,-0.0086919533762373,-0.003982232709844
2006-01-19,0.0038263701586578,0.009541330022812234,0.0038263701586578
2006-01-20,-0.0184059524030303,-0.007615118437405001,-0.0184059524030303
2006-01-23,0.0102731315051087,0.004504977689607167,0.0035666195758987
2006-01-24,0.0010274124326448,-0.0015248929119936333,0.0010274124326448
2006-01-25,0.0008689000371249,-0.0009141099193456997,0.0008689000371249
2006-01-26,0.0055108637740772,-0.0011434515458651666,0.0055108637740772
2006-01-27,0.0092222964846554,0.0015794620896653667,0.0092222964846554
2006-01-30,-0.0007773385962413,0.0056421202829752,-0.0007773385962413
2006-01-31,-0.0073455212972342,-0.0014105319531437,-0.0073455212972342
2006-02-01,0.006956196146739,0.0011767922709477,0.006956196146739
2006-02-02,-0.0116735127311178,-0.0016203292307006333,-0.0116735127311178
2006-02-03,-0.0049771929282091,-0.002122534208511833,-0.0049771929282091
2006-02-06,0.002610555089806,0.0028253511103969666,0.002610555089806
2006-02-07,-0.0088863400649221,-0.017238045385036968,-0.0088863400649221
2006-02-08,0.0090440466151362,0.0036421958079827666,0.0090440466151362
2006-02-09,-0.0016595141885158,0.009063181657300632,-0.0016595141885158
2006-02-10,0.00181763094088,-0.009585699170446766,0.00181763094088
2006-02-13,-0.00181763094088,-0.007143286810800666,-0.00181763094088
2006-02-14,0.0105443520435137,0.0070758161113316,0.0105443520435137
2006-02-15,0.0035158068042407,-0.0025099600027286336,0.0035158068042407
2006-02-16,0.0074608525546604,0.007240122495363266,0.0074608525546604
2006-02-17,-0.0027138338459194,0.004423835172925567,-0.0027138338459194
2006-02-21,-0.0024869778459736,-0.0004101678190701665,-0.0024869778459736
2006-02-22,0.0060519904287661,0.005613617565066967,0.0060519904287661
2006-02-23,-0.0014707663264361,-0.0055731798755471,-0.0014707663264361
2006-02-24,0.0025533707981268,0.006384135747388767,0.0025533707981268
2006-02-27,0.0003862572331312,-0.0029465713242119336,0.0003862572331312
2006-02-28,-0.0095460911707667,0.0035559941291097327,-0.0095460911707667
2006-03-01,0.0088504310907475,0.0011084218402346666,0.0088504310907475
2006-03-02,-7.717400715123473e-05,0.0014265745786822886,-7.717400715123473e-05
2006-03-03,-0.0046493326656978,-0.006198160016127399,-0.0046493326656978
2006-03-06,-0.004592121634691,-0.010731413958192833,-0.004592121634691
2006-03-07,-0.0015616683957183,-0.0019891278470982334,-0.0015616683957183
2006-03-08,0.0021076337110879,-0.005408892172033466,0.0021076337110879
2006-03-09,-0.0067289455896848,-0.00046655183968373335,-0.0067289455896848
2006-03-10,0.0094540528421015,-0.000621755106954433,0.0094540528421015
2006-03-13,0.0018646847400206,0.003316484662866767,0.0018646847400206
2006-03-14,0.0104244266056643,0.009116201753374667,0.0104244266056643
2006-03-15,0.0044455382916045,0.0011905513444934,0.0044455382916045
2006-03-16,0.0020631310722402,0.005021237736864266,0.0020631310722402
2006-03-17,0.0008344984669201,-0.0020611641357723,0.0008344984669201
2006-03-20,-0.0016087575025953,0.0002906450420339666,-0.0016087575025953
2006-03-21,-0.0063078939536906,-0.005890399157130467,-0.0063078939536906
2006-03-22,0.0060779321909748,0.0022536548856038,0.0060779321909748
2006-03-23,-0.0020732200530844,-0.0020493068807826997,-0.0020732200530844
2006-03-24,0.0007682044371531,0.008795782829239167,0.0007682044371531
2006-03-27,-0.0014602621930724,0.002320468573000167,-0.0014602621930724
2006-03-28,-0.0061720204337597,-0.007145568323560167,-0.0061720204337597
2006-03-29,0.0062492582768466,0.006438957354369899,0.0062492582768466
2006-03-30,-0.001770624776209,0.0058970319538033346,-0.001770624776209
2006-03-31,0.0002309047158829,-0.0028943470707225327,0.0002309047158829
2006-04-03,-0.0007702000384715,0.001966889312528167,-0.0007702000384715
2006-04-04,0.0063771062071996,0.0009797582277001,0.0063771062071996
2006-04-05,0.0034408234713962,0.0034898827568475336,0.0034408234713962
2006-04-06,-0.0010691636684918,0.0005980363657274002,-0.0010691636684918
2006-04-07,-0.01021451953017,-0.010581363525099202,-0.01021451953017
2006-04-10,0.0015429102016362,0.0068374984484163995,0.0015429102016362
2006-04-11,-0.0085152767895496,-0.0049838537416418,-0.0085152767895496
2006-04-12,0.0018639938147642,0.0009535378137336334,0.0018639938147642
2006-04-13,-0.0013196181899964,-0.0024080884746576336,-0.0013196181899964
2006-04-17,-0.0003885901255574,0.009882860182144168,-0.0003885901255574
2006-04-18,0.0157316456883734,0.009954539749722399,0.0157316456883734
2006-04-19,0.0019106653019719,0.008674643465746668,0.0019106653019719
2006-04-20,0.0013739008202735,-0.0147356651289694,0.0013739008202735
2006-04-21,0.0001519068772755,0.014010892764455302,0.0001519068772755
2006-04-24,-0.0018312823437267,-0.007553540495565934,-0.0018312823437267
2006-04-25,-0.0041336563557491,0.0006987826866082328,-0.0041336563557491
2006-04-26,0.0002300636650096,0.004108954565157033,0.0002300636650096
2006-04-27,0.0048200718894419,-0.0015899792189584669,0.0048200718894419
2006-04-28,0.0033520314193161,0.012445407699578769,0.0033520314193161
2006-05-01,-0.0081721033087581,-0.004880357647706934,-0.0081721033087581
2006-05-02,0.0074872069252774,0.010411766488871666,0.0074872069252774
2006-05-03,-0.0037364704128937,-0.002416345318996867,-0.0037364704128937
2006-05-04,0.0035842446285095,0.0057104636589926,0.0035842446285095
2006-05-05,0.0087920898088488,0.007440090042505,0.0087920898088488
2006-05-08,-0.0012082160983208,-0.0023183590741299334,-0.0012082160983208
2006-05-09,0.001962620878372,0.010754071602590233,0.001962620878372
2006-05-10,-0.0005279076548303,0.0037535033287662335,-0.0005279076548303
2006-05-11,-0.0121445007380458,-0.0026196921088080336,-0.0121445007380458
2006-05-12,-0.0131443132027344,-0.0067306374986452,-0.0131443132027344
2006-05-15,-0.053575200633378,-0.01585990140274673,0.0020095289249342
2006-05-16,0.017644876407503,0.0078733131312881,-0.0014680196545935
2006-05-17,-0.0067271250662083,-0.010724488203547199,-0.0192071121760907
2006-05-18,-0.0101763644704536,-0.0005753522775848998,-0.0050586954595311
2006-05-19,-0.0282640167246604,-0.0062092512591504995,0.0070273801452648
2006-05-22,-0.0042787163206261,-0.0032698408891519335,-0.007661291775622
2006-05-23,0.0164036818983705,0.0027239701348862,-0.0076402036998195
2006-05-24,-0.0355756588454095,-0.009048142268221199,0.0079576012099739
2006-05-25,0.0099410482692678,0.006106865294878333,0.0122883734942005
2006-05-26,0.0061633714364872,0.0035089002945061336,0.0050759348358138
2006-05-30,0.0001536308474075,-0.0060803075905965336,-0.0179196460208327
2006-05-31,-0.0136077130889682,-0.002815531864994234,0.0111195081757585
2006-06-01,-0.0263443253453243,-0.0041222324803786336,0.0095226792752057
2006-06-02,0.0149137877100078,0.0099424812462187,0.0020953368105775
2006-06-05,-0.0033125526458396,-0.0064305971010018,-0.0146811375180883
2006-06-06,-0.0117611285371596,-0.0031632611107545003,-0.002441535213371
2006-06-07,-0.0043258973500921,-0.0038701493200634335,-0.007519629029149
2006-06-08,-0.0222429650222982,-0.007040714940451768,-0.0008746261749005
2006-06-09,-0.0075807726614546,-0.0018342849836598667,-0.0031856493104164
